"company_id","free_trial_signup_date","google_analytics_medium"
17656975,"2020-04-21","organic"
17657607,"2020-06-08","organic"
17657716,"2020-06-10","organic"
17661258,"2020-05-17","organic"
17661863,"2020-09-01","organic"
17662361,"2020-10-02","organic"
17662471,"2020-05-23","organic"
17663603,"2020-07-10","organic"
17665294,"2020-06-04","organic"
17666105,"2020-06-07","organic"
17668404,"2020-06-16","organic"
17670004,"2020-06-26","organic"
17671349,"2020-07-01","organic"
17671854,"2020-07-31","organic"
17675401,"2020-07-16","organic"
17678544,"2020-07-26","organic"
17680327,"2020-08-01","organic"
17681835,"2020-08-07","organic"
17689729,"2020-08-17","organic"
17694870,"2020-09-04","organic"
17695073,"2020-12-03","organic"
17696582,"2020-09-11","organic"
17698450,"2020-09-16","organic"
17699312,"2020-09-20","organic"
17699348,"2020-09-20","organic"
17705636,"2020-10-03","organic"
17706213,"2020-10-20","organic"
17708889,"2020-10-24","organic"
17733676,"2021-01-09","organic"
17621062,"2019-10-11","organic"
17623125,"2019-10-22","organic"
17623749,"2019-10-26","organic"
17623914,"2019-10-27","organic"
17624198,"2020-12-09","organic"
17624701,"2020-06-29","organic"
17628948,"2019-11-23","organic"
17630103,"2019-11-29","organic"
17630136,"2019-11-29","organic"
17630672,"2019-12-01","organic"
17630714,"2020-04-01","organic"
17632127,"2020-07-08","organic"
17632300,"2019-12-10","organic"
17632335,"2019-12-11","organic"
17632622,"2020-05-04","organic"
17635573,"2019-12-30","organic"
17635744,"2019-12-31","organic"
17636523,"2020-01-06","organic"
17637382,"2020-01-11","organic"
17637915,"2019-12-30","organic"
17641170,"2020-01-14","organic"
17643293,"2020-02-17","organic"
17643397,"2020-02-17","organic"
17643565,"2020-02-18","organic"
17644426,"2020-01-30","organic"
17645449,"2020-02-28","organic"
17645931,"2020-03-01","organic"
17646204,"2020-03-02","organic"
17646347,"2020-03-03","organic"
17648945,"2020-03-15","organic"
17649343,"2020-08-26","organic"
17651615,"2020-02-27","organic"
17652043,"2020-03-24","organic"
17653459,"2020-07-15","organic"
17655580,"2020-09-25","organic"
17657306,"2020-04-24","organic"
17657474,"2020-07-10","organic"
17658062,"2020-04-27","organic"
17658552,"2020-05-01","organic"
17659327,"2020-05-04","organic"
17660190,"2020-04-29","organic"
17663797,"2020-08-17","organic"
17664951,"2020-06-02","organic"
17668217,"2020-06-15","organic"
17671527,"2020-07-03","organic"
17674871,"2020-07-13","organic"
17675126,"2020-09-03","organic"
17678859,"2020-07-27","organic"
17679845,"2020-07-31","organic"
17688056,"2020-08-05","organic"
17688446,"2020-08-14","organic"
17690347,"2020-08-20","organic"
17699410,"2020-09-20","organic"
17700396,"2020-09-23","organic"
17703086,"2020-10-04","organic"
17703486,"2020-10-05","organic"
17704165,"2020-10-08","organic"
17706076,"2020-09-22","organic"
17707099,"2020-10-18","organic"
17707143,"2020-10-18","organic"
17707569,"2020-10-19","organic"
17707590,"2020-10-19","organic"
17708070,"2020-10-20","organic"
17708482,"2020-10-23","organic"
17709272,"2020-10-25","organic"
17729724,"2020-12-29","organic"
17734232,"2021-01-10","organic"
17620824,"2019-10-09","organic"
17622004,"2019-11-25","organic"
17624529,"2019-10-29","organic"
17624603,"2019-10-29","organic"
17625821,"2020-02-23","organic"
17626731,"2019-10-24","organic"
17628498,"2019-11-20","organic"
17628952,"2019-10-31","organic"
17629182,"2019-11-24","organic"
17630403,"2019-11-30","organic"
17630472,"2019-12-01","organic"
17630956,"2019-12-03","organic"
17632470,"2020-10-30","organic"
17633570,"2019-12-19","organic"
17633576,"2019-12-19","organic"
17633978,"2019-12-21","organic"
17635100,"2019-12-28","organic"
17635339,"2019-12-17","organic"
17639175,"2020-01-26","organic"
17639599,"2020-01-28","organic"
17640629,"2020-02-03","organic"
17640856,"2020-02-04","organic"
17641930,"2020-02-10","organic"
17643458,"2020-02-18","organic"
17644148,"2020-02-22","organic"
17644170,"2020-02-22","organic"
17645064,"2020-02-25","organic"
17646775,"2020-03-06","organic"
17647372,"2020-03-09","organic"
17651913,"2020-03-24","organic"
17651936,"2020-03-24","organic"
17652225,"2020-03-26","organic"
17652996,"2020-03-29","organic"
17654338,"2020-04-06","organic"
17658413,"2020-04-29","organic"
17658672,"2020-05-01","organic"
17659126,"2020-04-08","organic"
17662955,"2020-05-02","organic"
17665765,"2020-05-16","organic"
17667002,"2020-06-10","organic"
17667992,"2020-09-21","organic"
17668626,"2020-05-27","organic"
17669370,"2020-06-22","organic"
17669867,"2020-06-25","organic"
17670029,"2020-08-14","organic"
17673621,"2020-07-27","organic"
17675096,"2020-09-05","organic"
17675749,"2020-07-18","organic"
17678851,"2020-07-27","organic"
17678912,"2020-07-27","organic"
17679690,"2020-07-29","organic"
17680644,"2020-08-02","organic"
17681763,"2020-08-07","organic"
17682316,"2020-08-08","organic"
17682761,"2020-08-09","organic"
17689633,"2020-08-17","organic"
17690299,"2020-08-19","organic"
17695560,"2020-09-06","organic"
17697282,"2020-09-13","organic"
17699122,"2020-09-19","organic"
17701792,"2020-09-29","organic"
17701870,"2020-09-29","organic"
17704589,"2020-10-10","organic"
17704721,"2020-10-10","organic"
17706148,"2020-10-15","organic"
17707171,"2020-10-18","organic"
17707503,"2020-10-19","organic"
17709428,"2020-10-25","organic"
17731135,"2021-01-03","organic"
17735461,"2021-01-15","organic"
17735783,"2021-01-16","organic"
17737391,"2021-01-24","organic"
17618782,"2019-09-17","organic"
17618839,"2019-09-29","organic"
17620290,"2019-10-06","organic"
17621242,"2019-10-12","organic"
17621259,"2019-10-12","organic"
17621338,"2019-10-12","organic"
17621776,"2019-10-15","organic"
17622820,"2019-10-21","organic"
17623195,"2019-10-23","organic"
17626627,"2020-01-16","organic"
17626941,"2019-11-11","organic"
17629857,"2019-11-28","organic"
17632934,"2019-12-15","organic"
17633757,"2019-12-20","organic"
17634505,"2019-12-24","organic"
17634788,"2019-12-27","organic"
17635061,"2019-12-28","organic"
17636180,"2019-12-12","organic"
17636901,"2020-01-09","organic"
17638386,"2020-05-07","organic"
17638657,"2020-01-21","organic"
17639113,"2020-01-25","organic"
17639422,"2020-01-28","organic"
17639540,"2020-01-28","organic"
17639757,"2020-01-09","organic"
17640872,"2020-02-04","organic"
17640915,"2020-02-04","organic"
17641967,"2020-02-10","organic"
17642614,"2020-02-14","organic"
17642814,"2020-02-15","organic"
17642961,"2020-02-15","organic"
17643524,"2020-12-01","organic"
17644309,"2020-02-22","organic"
17645500,"2020-02-28","organic"
17647119,"2020-03-07","organic"
17648090,"2020-03-13","organic"
17648149,"2020-08-22","organic"
17652664,"2020-03-28","organic"
17654049,"2020-04-04","organic"
17654457,"2020-07-14","organic"
17655714,"2020-04-13","organic"
17656036,"2020-04-16","organic"
17659064,"2020-05-03","organic"
17659240,"2020-05-04","organic"
17661449,"2020-08-07","organic"
17662912,"2020-04-30","organic"
17663374,"2020-05-27","organic"
17663862,"2020-05-29","organic"
17668674,"2020-06-18","organic"
17668768,"2020-06-20","organic"
17669142,"2020-06-21","organic"
17669838,"2020-06-25","organic"
17670165,"2020-06-27","organic"
17671345,"2020-07-01","organic"
17672885,"2020-06-12","organic"
17620459,"2020-01-31","organic"
17620717,"2020-10-22","organic"
17621166,"2019-09-23","organic"
17622162,"2019-10-18","organic"
17623865,"2019-10-26","organic"
17626011,"2019-11-06","organic"
17627060,"2020-01-30","organic"
17627216,"2019-11-12","organic"
17628329,"2019-11-19","organic"
17628946,"2019-11-23","organic"
17629302,"2020-10-01","organic"
17630670,"2019-12-01","organic"
17632227,"2019-12-10","organic"
17632379,"2019-12-11","organic"
17633442,"2019-12-18","organic"
17634304,"2020-02-22","organic"
17634683,"2020-11-05","organic"
17635860,"2020-01-02","organic"
17636858,"2020-01-09","organic"
17639705,"2020-01-29","organic"
17640407,"2020-02-02","organic"
17640730,"2020-02-03","organic"
17640812,"2020-02-03","organic"
17640992,"2020-02-04","organic"
17641305,"2020-02-07","organic"
17641704,"2020-02-09","organic"
17642798,"2020-02-15","organic"
17646769,"2020-03-06","organic"
17656574,"2020-04-19","organic"
17657154,"2020-04-23","organic"
17657729,"2020-04-26","organic"
17658671,"2020-05-05","organic"
17659142,"2020-05-03","organic"
17661248,"2020-05-17","organic"
17663662,"2020-05-28","organic"
17664949,"2020-06-02","organic"
17666733,"2020-06-09","organic"
17667111,"2020-09-07","organic"
17668663,"2020-06-16","organic"
17670061,"2020-06-26","organic"
17671556,"2020-11-06","organic"
17673309,"2020-07-10","organic"
17677588,"2020-07-24","organic"
17678064,"2020-07-25","organic"
17680409,"2020-08-01","organic"
17681764,"2020-08-07","organic"
17682656,"2020-08-09","organic"
17682748,"2020-11-17","organic"
17688838,"2020-08-15","organic"
17692096,"2020-09-18","organic"
17693963,"2020-08-31","organic"
17693982,"2020-08-31","organic"
17693996,"2020-09-01","organic"
17697002,"2020-09-12","organic"
17697446,"2020-09-13","organic"
17697779,"2020-09-14","organic"
17701496,"2020-09-28","organic"
17701912,"2020-09-29","organic"
17702968,"2020-10-04","organic"
17706149,"2020-10-15","organic"
17706317,"2020-10-01","organic"
17707920,"2020-10-04","organic"
17733329,"2021-01-08","organic"
17737645,"2021-01-25","organic"
17618288,"2020-07-03","organic"
17620808,"2019-09-14","organic"
17621464,"2019-10-13","organic"
17622296,"2019-10-18","organic"
17622374,"2019-10-19","organic"
17624189,"2020-09-23","organic"
17625271,"2019-11-02","organic"
17625547,"2019-11-03","organic"
17626368,"2019-11-09","organic"
17627443,"2020-03-05","organic"
17629533,"2019-11-26","organic"
17629805,"2020-06-30","organic"
17630608,"2019-11-07","organic"
17632194,"2019-12-10","organic"
17632558,"2019-12-13","organic"
17633356,"2019-12-17","organic"
17635161,"2019-12-28","organic"
17635656,"2019-12-31","organic"
17637815,"2020-01-13","organic"
17639191,"2020-01-26","organic"
17639432,"2020-01-28","organic"
17640450,"2020-02-02","organic"
17642125,"2020-02-11","organic"
17642864,"2020-02-15","organic"
17643311,"2020-02-17","organic"
17643688,"2020-02-19","organic"
17645209,"2020-02-26","organic"
17645536,"2020-02-28","organic"
17646227,"2020-08-05","organic"
17648587,"2020-03-14","organic"
17652403,"2020-03-27","organic"
17652496,"2020-03-27","organic"
17657291,"2020-10-17","organic"
17658817,"2020-05-02","organic"
17659323,"2020-05-04","organic"
17661310,"2020-05-29","organic"
17664963,"2020-06-02","organic"
17665098,"2020-06-03","organic"
17665747,"2020-06-06","organic"
17667007,"2020-05-18","organic"
17670527,"2020-06-28","organic"
17670631,"2020-12-21","organic"
17672831,"2020-07-07","organic"
17673036,"2020-07-08","organic"
17673875,"2020-07-12","organic"
17675403,"2020-07-16","organic"
17675734,"2020-07-18","organic"
17675852,"2020-07-18","organic"
17676318,"2020-07-01","organic"
17676761,"2020-07-20","organic"
17677574,"2020-07-24","organic"
17678505,"2020-07-26","organic"
17689617,"2020-08-17","organic"
17695130,"2020-09-05","organic"
17695899,"2020-09-07","organic"
17701479,"2020-09-28","organic"
17702180,"2020-10-01","organic"
17704263,"2020-10-09","organic"
17706030,"2020-10-14","organic"
17706742,"2020-10-17","organic"
17707640,"2020-10-19","organic"
17732149,"2021-01-05","organic"
17733352,"2021-01-08","organic"
17734996,"2021-01-13","organic"
17735103,"2021-01-14","organic"
17735657,"2021-01-16","organic"
17736048,"2021-01-17","organic"
17618913,"2019-09-29","organic"
17620791,"2019-10-09","organic"
17621650,"2019-10-14","organic"
17621681,"2020-01-27","organic"
17623244,"2019-10-23","organic"
17623344,"2019-10-24","organic"
17624024,"2020-01-03","organic"
17624296,"2019-10-28","organic"
17625313,"2019-10-21","organic"
17627807,"2019-11-16","organic"
17628517,"2020-02-24","organic"
17629136,"2019-11-23","organic"
17629326,"2019-11-24","organic"
17631613,"2020-08-31","organic"
17632216,"2019-12-10","organic"
17632437,"2019-12-12","organic"
17635978,"2020-01-03","organic"
17638695,"2020-01-21","organic"
17638961,"2020-01-24","organic"
17639543,"2020-01-28","organic"
17640370,"2020-01-20","organic"
17645456,"2020-02-28","organic"
17645685,"2020-02-29","organic"
17646307,"2020-03-03","organic"
17647286,"2020-03-08","organic"
17651588,"2020-03-23","organic"
17653055,"2020-03-30","organic"
17655419,"2020-05-01","organic"
17659340,"2020-05-04","organic"
17660885,"2020-05-15","organic"
17665701,"2020-06-06","organic"
17666956,"2020-06-10","organic"
17667778,"2020-06-14","organic"
17669295,"2020-05-28","organic"
17670628,"2020-06-05","organic"
17671153,"2020-06-30","organic"
17676291,"2020-07-15","organic"
17677108,"2020-07-21","organic"
17679281,"2020-09-17","organic"
17689280,"2020-12-09","organic"
17690797,"2020-08-22","organic"
17694712,"2020-09-04","organic"
17695800,"2020-09-07","organic"
17700533,"2020-09-25","organic"
17702228,"2020-10-01","organic"
17704180,"2020-09-23","organic"
17704368,"2020-10-09","organic"
17706042,"2020-11-17","organic"
17706705,"2020-10-17","organic"
17707606,"2020-09-24","organic"
17731026,"2021-01-03","organic"
17731330,"2021-01-03","organic"
17618496,"2019-09-27","organic"
17620069,"2019-09-17","organic"
17620327,"2020-07-06","organic"
17620652,"2019-10-08","organic"
17621094,"2019-10-11","organic"
17622197,"2019-10-18","organic"
17622242,"2019-10-18","organic"
17623328,"2019-10-24","organic"
17623853,"2019-10-26","organic"
17626078,"2019-11-07","organic"
17626282,"2019-11-08","organic"
17628091,"2020-09-23","organic"
17628848,"2019-11-22","organic"
17629151,"2019-11-24","organic"
17630332,"2019-11-30","organic"
17630907,"2019-12-03","organic"
17631315,"2019-12-06","organic"
17632268,"2019-12-10","organic"
17632503,"2020-03-13","organic"
17633255,"2020-10-19","organic"
17633528,"2019-12-19","organic"
17633603,"2020-01-24","organic"
17633655,"2020-01-27","organic"
17636859,"2020-01-09","organic"
17638679,"2020-01-21","organic"
17639647,"2020-01-29","organic"
17640256,"2020-01-07","organic"
17640464,"2020-02-02","organic"
17641308,"2020-04-17","organic"
17642024,"2020-02-10","organic"
17642480,"2020-02-04","organic"
17643720,"2020-02-19","organic"
17643918,"2020-02-21","organic"
17646379,"2020-03-03","organic"
17646687,"2020-03-06","organic"
17647267,"2020-03-08","organic"
17652967,"2020-03-29","organic"
17653670,"2020-04-02","organic"
17656340,"2020-04-07","organic"
17657038,"2020-04-22","organic"
17657732,"2020-04-26","organic"
17659014,"2020-05-03","organic"
17661122,"2020-05-17","organic"
17662145,"2020-05-06","organic"
17663557,"2020-05-27","organic"
17665392,"2020-06-05","organic"
17668158,"2020-06-18","organic"
17668966,"2020-06-21","organic"
17671975,"2020-06-18","organic"
17677668,"2020-07-24","organic"
17678433,"2020-07-26","organic"
17692076,"2020-08-25","organic"
17692111,"2020-08-25","organic"
17692518,"2020-11-09","organic"
17694255,"2020-11-14","organic"
17694664,"2020-09-03","organic"
17695215,"2020-09-05","organic"
17696921,"2020-12-03","organic"
17699074,"2020-09-19","organic"
17700364,"2020-09-23","organic"
17700958,"2020-09-27","organic"
17707544,"2020-10-19","organic"
17708329,"2020-10-21","organic"
17709271,"2020-10-25","organic"
17618502,"2019-09-27","organic"
17618564,"2019-09-27","organic"
17618710,"2020-01-03","organic"
17618741,"2019-09-28","organic"
17619656,"2020-04-07","organic"
17619940,"2020-01-08","organic"
17620706,"2020-08-06","organic"
17621331,"2019-10-03","organic"
17621739,"2020-09-16","organic"
17622103,"2019-10-22","organic"
17623134,"2019-10-22","organic"
17623758,"2019-10-26","organic"
17624338,"2019-10-28","organic"
17624343,"2019-10-28","organic"
17624463,"2019-10-29","organic"
17625611,"2019-11-04","organic"
17628099,"2019-11-18","organic"
17628763,"2020-02-10","organic"
17630663,"2019-12-01","organic"
17631086,"2019-11-13","organic"
17633302,"2020-01-31","organic"
17634033,"2019-12-22","organic"
17634079,"2019-12-22","organic"
17634089,"2019-12-22","organic"
17634259,"2019-12-23","organic"
17635023,"2019-12-27","organic"
17635563,"2019-12-30","organic"
17635932,"2020-01-20","organic"
17636480,"2020-01-06","organic"
17638007,"2020-01-14","organic"
17638576,"2020-11-03","organic"
17640862,"2020-09-28","organic"
17643211,"2020-02-17","organic"
17644964,"2020-02-25","organic"
17645489,"2020-02-28","organic"
17646750,"2020-03-06","organic"
17647098,"2020-03-07","organic"
17648533,"2020-03-27","organic"
17650532,"2020-03-17","organic"
17651023,"2020-03-20","organic"
17651246,"2020-03-21","organic"
17652460,"2020-03-27","organic"
17659184,"2020-05-04","organic"
17662438,"2020-05-23","organic"
17665800,"2020-06-14","organic"
17666097,"2020-06-07","organic"
17668089,"2020-06-15","organic"
17669297,"2020-06-22","organic"
17670826,"2020-08-07","organic"
17671356,"2020-07-01","organic"
17671672,"2020-07-03","organic"
17672270,"2020-07-05","organic"
17672585,"2020-07-06","organic"
17677508,"2020-07-23","organic"
17678084,"2020-07-25","organic"
17679325,"2020-09-24","organic"
17680351,"2020-08-01","organic"
17682327,"2020-08-08","organic"
17682599,"2020-08-09","organic"
17688780,"2020-08-15","organic"
17690084,"2020-08-18","organic"
17691250,"2020-08-23","organic"
17695158,"2020-09-05","organic"
17698447,"2020-09-16","organic"
